장소ID, 장소명, 도로명주소, 장소상세설명, 유저ID, 위도, 경도, 등록일시, 수정일시, 지번주소, 사용여부
954,여기가제주멍,제주특별자치도 제주시 구엄길 71,해물볶음,,33.4807378,126.376195,2018-07-31,2018-07-31,제주특별자치도 제주시 애월읍 구엄리 1136-5,
960,낚시,,낚시,,33.237947,126.5593186,2018-07-31,2018-07-31,제주특별자치도 서귀포시 천지동 707-4,
957,제주도 여객 도착,제주특별자치도 제주시 임항로 173 제5부두,제주도 여객 도착,,33.5246065,126.538942,2018-07-31,2018-07-31,제주특별자치도 제주시 건입동,
959,도원이형 집,제주특별자치도 서귀포시 태평로439번길 46,집,,33.2464473,126.5622972,2018-07-31,2018-07-31,제주특별자치도 서귀포시 정방동 496-4,
961,효섬마을초가집,,전복식당,,33.4650988,126.6113545,2018-07-31,2018-07-31,제주특별자치도 제주시 봉개동,
984,멘도롱장(17시~20시),제주특별자치도 제주시 공항로 2,제주시 조천읍 조함해안로 356,,33.5489687,126.6550713,2018-08-03,2018-08-03,제주특별자치도 제주시 용담2동 2002,
986,삼미흑돼지,제주특별자치도 서귀포시 색달중앙로 33,흑돼지,,33.2585322,126.4134658,2018-08-03,2018-08-03,제주특별자치도 서귀포시 예래동 2275-1,
985,라마다 앙코르 호텔,제주특별자치도 서귀포시 서호중로 55,첫째날 숙소,,33.2544668,126.5192505,2018-08-03,2018-08-03,제주특별자치도 서귀포시 대륜동 1524-7,
987,하모해수욕장,제주특별자치도 서귀포시 색달중앙로 33,해수욕장,,33.2108904,126.2615459,2018-08-04,2018-08-04,제주특별자치도 서귀포시 예래동 2275-1,
972,아라동,제주특별자치도 제주시 공항로 2,1,,33.4935729,126.5720094,2018-08-02,2018-08-02,제주특별자치도 제주시 아라동,
970,함덕해수욕장,제주특별자치도 제주시 다호길 106,1,,33.5372474,126.6749357,2018-08-02,2018-08-02,제주특별자치도 제주시 용담2동 1940-4,
971,함덕해수욕장,,1,,33.5409666,126.6700752,2018-08-02,2018-08-02,제주특별자치도 제주시 도두동 32,
973,제주공항,제주특별자치도 제주시 공항로 2,도작,,33.5061405,126.4923783,2018-08-02,2018-08-02,제주특별자치도 제주시 용담2동 2002,
974,곽지애수욕장,제주특별자치도 제주시 다호길 33-15,구경,,33.4508421,126.3053446,2018-08-02,2018-08-02,제주특별자치도 제주시 애월읍 곽지리 1565,
975,제주공항,제주특별자치도 제주시 공항로 2,제주도착,,33.5067741,126.4928421,2018-08-02,2018-08-02,제주특별자치도 제주시 용담2동 2002,
976,공항도착,제주특별자치도 제주시 다호길 103,1시도착,,33.5016119,126.4926891,2018-08-03,2018-08-03,제주특별자치도 제주시 용담2동 1935-1,
977,제주국제공항,제주특별자치도 제주시 명주길 36-4,공항도착,,33.4958626,126.4955115,2018-08-03,2018-08-03,제주특별자치도 제주시 연동 111-38,
978,제주국제공항,,1234,,33.5032283,126.4912923,2018-08-03,2018-08-03,제주특별자치도 제주시 도두동 19-2,
979,올레국수,제주특별자치도 제주시 독짓골8길 26,1234,,33.4918528,126.5321466,2018-08-03,2018-08-03,제주특별자치도 제주시 이도2동 80-2,
980,올레국수,,123,,33.4901755,126.4971894,2018-08-03,2018-08-03,제주특별자치도 제주시 연동 301-15,
981,숙소,,1234,,33.2422246,126.564938,2018-08-03,2018-08-03,제주특별자치도 서귀포시 송산동 726-16,
982,진주식당,,오분작뚝배기,,33.2482278,126.5618739,2018-08-03,2018-08-03,제주특별자치도 서귀포시 중앙동 340,
983,숙소2,제주특별자치도 제주시 신대로10길 42-1,1234,,33.4911905,126.492151,2018-08-03,2018-08-03,제주특별자치도 제주시 연동 270-14,
988,앤트러사이트,제주특별자치도 제주시 한림로 564,레몬마들렌존맛,,33.407885,126.2582441,2018-08-04,2018-08-04,제주특별자치도 제주시 한림읍 동명리 1715,
989,공항,,1,,33.4947577,126.4916661,2018-08-04,2018-08-04,제주특별자치도 제주시 도두동 159-3,
990,제주공항,제주특별자치도 제주시 다호6길 15,도착,,33.5064643,126.4931496,2018-08-05,2018-08-05,제주특별자치도 제주시 용담2동 1462-1,
759,군산공항,제주특별자치도 제주시 다호동길 33,10:44분 출발,,35.9241919,126.6146852,2018-07-12,2018-07-12,전라북도 군산시 옥서면 선연리 396-6,
768,3일차 숙소,제주특별자치도 서귀포시 중앙로41번길 12,숙소숙소,,33.2480171,126.5603292,2018-07-13,2018-07-13,제주특별자치도 서귀포시 천지동 311-24,
813,test,제주특별자치도 서귀포시 영실로 492,test,,33.3696413,126.5643841,2018-07-16,2018-07-16,제주특별자치도 서귀포시 남원읍 하례리 산1-7,
811,요망진밥상,,ㅇㅇ,,33.3769321,126.4402232,2018-07-16,2018-07-16,제주특별자치도 제주시 애월읍 유수암리 산139,
812,테스트 ,,테스트 ,,33.2999596,126.5110987,2018-07-16,2018-07-16,제주특별자치도 서귀포시 대천동 산1,
814,test123,제주특별자치도 서귀포시 1100로 1187,123,,33.3375723,126.4519446,2018-07-16,2018-07-16,제주특별자치도 서귀포시 중문동 산1-3,
815,집,,집,,33.325566,126.7252459,2018-07-16,2018-07-16,제주특별자치도 서귀포시 남원읍 의귀리 557-5,
822,유리의성,,유리테마파크. 유리공예등 체험 할수 있는 곳,,33.3141326,126.2748498,2018-07-17,2018-07-17,제주특별자치도 제주시 한경면 저지리 산38-7,
844,해녀파스타,,점심식사,,33.4097205,126.2637948,2018-07-19,2018-07-19,제주특별자치도 제주시 한림읍 한림리 1560,
831,써니허니 게스트하우스,제주특별자치도 제주시 중산간동로 2234,게스트하우스,,33.4717876,126.7813372,2018-07-17,2018-07-17,제주특별자치도 제주시 구좌읍 송당리 1359-1,
843,푸드트럭바당꽃,,점심식사,,33.4785807,126.3574473,2018-07-19,2018-07-19,제주특별자치도 제주시 애월읍 신엄리 2791-5,
845,제주양떼목장,제주특별자치도 제주시 도치돌길 293 통나무파크,양떼목장관광,,33.4106944,126.365729,2018-07-19,2018-07-19,제주특별자치도 제주시 애월읍 납읍리 102,
848,원더먼트제주,제주특별자치도 서귀포시 이어도로 41 대기정식당,홍차,,33.5374182,126.6683403,2018-07-19,2018-07-19,제주특별자치도 제주시 조천읍 함덕리 914-10,
849,코코마마 -랍스타,제주특별자치도 서귀포시 이어도로 41 대기정식당,점심식사,,33.4605999,126.9352661,2018-07-19,2018-07-19,제주특별자치도 제주시 조천읍 함덕리 914-10,
850,자매식당,제주특별자치도 제주시 다랑곶1길 16 세기6차아파트,저녁,,33.4881419,126.4779299,2018-07-19,2018-07-19,제주특별자치도 제주시 노형동 1066-2,
851,망고주스,제주특별자치도 제주시 다랑곶1길 16 세기6차아파트,망고,,33.2463356,126.5374429,2018-07-19,2018-07-19,제주특별자치도 서귀포시 대륜동 473-1,
861,오렌지슈가,제주특별자치도 제주시 임항로 154 제주해양경찰서,상가리 258 오렌지슈가,,33.4072738,126.3744114,2018-07-20,2018-07-20,제주특별자치도 제주시 애월읍 상가리 33-5,
862,한라렌터카,제주특별자치도 제주시 다호길 126,한라렌터카,,33.5027089,126.493903,2018-07-20,2018-07-20,제주특별자치도 제주시 용담2동 1922-3,
864,제주국제공항,,14시 35분 도착예정,,33.5066086,126.493148,2018-07-20,2018-07-20,제주특별자치도 제주시 용담2동 1462-1,
870,성산일출봉,제주특별자치도 제주시 공항로 2,성산일출봉 ,,33.4580283,126.9411068,2018-07-20,2018-07-20,제주특별자치도 서귀포시 성산읍 성산리 1,
871,섭지코지,제주특별자치도 서귀포시 섭지코지로 262,섭지코지,,33.4237303,126.930042,2018-07-20,2018-07-20,제주특별자치도 서귀포시 성산읍 고성리 62-5,
875,돈고팡,제주특별자치도 제주시 서해안로 356,석식,,33.5105134,126.4832423,2018-07-21,2018-07-21,제주특별자치도 제주시 도두동 698,
877,스타벅스,제주특별자치도 제주시 서해안로 380 화이트하우스,제주용담DT점,,33.5123211,126.4844146,2018-07-21,2018-07-21,제주특별자치도 제주시 용담2동 2572-4,
882,제주항,,제주도착!,,33.5252425,126.5381492,2018-07-22,2018-07-22,제주특별자치도 제주시 건입동,
890,중문오아시스펜션,제주특별자치도 서귀포시 예래로102번길 51,숙소,,33.2594301,126.396583,2018-07-22,2018-07-22,제주특별자치도 서귀포시 예래동 414,
891,삼보식당,제주특별자치도 서귀포시 서문로 45 영빈각모텔,"옥도구이, 자리물회",,33.2489861,126.5578555,2018-07-22,2018-07-22,제주특별자치도 서귀포시 천지동 322-3,
892,갈치조림 테우,제주특별자치도 제주시 조함해안로 428-6,갈치조림점,,33.5458482,126.6605916,2018-07-23,2018-07-23,제주특별자치도 제주시 조천읍 함덕리 3133,
899,제주공항,제주특별자치도 제주시 공항로 2,제주공항,,33.5050665,126.4916155,2018-07-23,2018-07-23,제주특별자치도 제주시 도두동 1,
894,뱃도새기,제주특별자치도 제주시 조함해안로 428-6,흑돼지 전문점,,33.2551744,126.5793953,2018-07-23,2018-07-23,제주특별자치도 서귀포시 영천동 841-8,
909,더클리프,제주특별자치도 서귀포시 중문관광로 154-17,ㅇ,,33.2444318,126.4149536,2018-07-23,2018-07-23,제주특별자치도 서귀포시 예래동 2950-4,
897,브라운스위트호텔,제주특별자치도 서귀포시 고성오조로 94 디아일랜드 마리나 호텔,숙소,,33.4520608,126.9145026,2018-07-23,2018-07-23,제주특별자치도 서귀포시 성산읍 고성리 1201,
901,마가리따 은혜씨,제주특별자치도 서귀포시 일출로 258-11 삼다식당,점심,,33.4610351,126.9342411,2018-07-23,2018-07-23,제주특별자치도 서귀포시 성산읍 성산리 140-8,
904,공항,,제주공항,,33.4965964,126.4863951,2018-07-23,2018-07-23,제주특별자치도 제주시 도두동 233-1,
1091,에어비앤비,,협재해수욕장근처,,33.4009697,126.2540194,2018-08-12,2018-08-12,제주특별자치도 제주시 한림읍 옹포리 163-1,
1179,플레이케이팝,제주특별자치도 서귀포시 중문관광로110번길 15,케이팝,,33.2499325,126.4134053,2018-08-26,2018-08-26,제주특별자치도 서귀포시 예래동 2864-36,
1095,출발,제주특별자치도 제주시 다호길 121,제주도 여행 출발 / 렌트,,33.5061032,126.4928134,2018-08-12,2018-08-12,제주특별자치도 제주시 용담2동 1984-5,
1168,성이시돌,제주특별자치도 제주시 애월읍 사라길 149,ㅇㅇ,,33.3455927,126.3343352,2018-08-22,2018-08-22,제주특별자치도 제주시 한림읍 금악리 70,
1132,아침식사(미정),제주특별자치도 제주시 중앙로14길 21,공항근처에서 간단한 식사,,33.5036609,126.513165,2018-08-17,2018-08-17,제주특별자치도 제주시 용담1동 2830-1,
1169,ㄱ,제주특별자치도 제주시 애월읍 사라길 149,ㄱ,,33.3455927,126.3343352,2018-08-22,2018-08-22,제주특별자치도 제주시 한림읍 금악리 70,
1193,달무지개,제주특별자치도 서귀포시 상예로 530 스카이힐골프장,편집샵,,33.3073301,126.7685833,2018-08-27,2018-08-27,제주특별자치도 서귀포시 대천동 701-2,
1196,제주 '이음',제주특별자치도 제주시 문송1길 19,음식점,,33.5235708,126.8622415,2018-08-27,2018-08-27,제주특별자치도 제주시 용담2동 2002-7,
1199,성산일출봉,제주특별자치도 제주시 공항로 2,성산일출봉,,33.4553916,126.9436649,2018-08-27,2018-08-27,제주특별자치도 제주시 우도면 연평리 1767,
1201,제주공항,제주특별자치도 제주시 다호북길 7,제주도 도착,,33.4945127,126.4927713,2018-08-27,2018-08-27,제주특별자치도 제주시 용담2동 2580-77,
1202,세화 해변,제주특별자치도 제주시 공항로 2,바다,,33.5251022,126.8608303,2018-08-27,2018-08-27,제주특별자치도 제주시 우도면 연평리 1767,
1205,월정리 해변,제주특별자치도 제주시 공항로 2,바다,,33.5555955,126.7967245,2018-08-27,2018-08-27,제주특별자치도 제주시 우도면 연평리 1767,
1206,더조은하우스,제주특별자치도 서귀포시 안덕면 향교로 184,숙소,,33.2354427,126.2891118,2018-08-28,2018-08-28,제주특별자치도 서귀포시 안덕면 사계리 3159-9,
1208,점심식사(자율),제주특별자치도 제주시 애월읍 애월로1길 25,해안산책로 점심식사 자율,,33.462456,126.3095287,2018-08-28,2018-08-28,제주특별자치도 제주시 애월읍 애월리 2540,
1210,비양도,제주특별자치도 서귀포시 성산읍 성산등용로 107-17,비양도,,33.5142984,126.9672362,2018-08-29,2018-08-29,제주특별자치도 제주시 우도면 연평리 15,
1211,비양도야영장,제주특별자치도 서귀포시 성산읍 성산등용로 107-17,야영장,,33.5148043,126.9673843,2018-08-29,2018-08-29,제주특별자치도 제주시 우도면 연평리 10,
1244,동복뚝배기,제주특별자치도 제주시 구좌읍 동복로 30-2,오분자기,,33.5531629,126.7093693,2018-09-03,2018-09-03,제주특별자치도 제주시 구좌읍 동복리 1685-11,
1215,여객터미널,제주특별자치도 제주시 임항로 111 제주항연안여객터미널,목포행,,33.5189831,126.5347288,2018-08-29,2018-08-29,제주특별자치도 제주시 건입동 918-32,
1216,대명 샤인빌 리조트,,대명 샤인빌 리조트,,33.3171527,126.8304554,2018-08-31,2018-08-31,제주특별자치도 서귀포시 표선면 표선리 1087-1,
1218,제주도국제공항,제주특별자치도 제주시 공항로 2,[제주항공] 12:15 비행기,,33.5080458,126.4924423,2018-08-31,2018-08-31,제주특별자치도 제주시 용담2동 2002,
1221,올레국수,제주특별자치도 제주시 신대로 63,한그릇각,,33.4915044,126.497015,2018-09-01,2018-09-01,제주특별자치도 제주시 연동 301-10,
1224,협재해수욕장,제주특별자치도 제주시 한림읍 한림로 300,이쁨,,33.3909175,126.2416199,2018-09-01,2018-09-01,제주특별자치도 제주시 한림읍 협재리 2610-1,
1246,제주황금문어,제주특별자치도 서귀포시 칠십리로 157 태평양횟집,점심,,33.2450832,126.569974,2018-09-03,2018-09-03,제주특별자치도 서귀포시 정방동 101-4,
1245,라이트아트페스타,제주특별자치도 제주시 조천읍 선교로 115-1 다희연,제주라프,,33.4868851,126.7070631,2018-09-03,2018-09-03,제주특별자치도 제주시 조천읍 선흘리 600-6,
1247,제주어사또,제주특별자치도 제주시 조천읍 조함해안로 478,저녁,,33.5430835,126.6640026,2018-09-03,2018-09-03,제주특별자치도 제주시 조천읍 함덕리 1252-43,
1248,카페,제주특별자치도 제주시 조천읍 조함해안로 478,카페,,33.2407478,126.5459599,2018-09-03,2018-09-03,제주특별자치도 서귀포시 천지동 794-3,
1249,목동그릴,제주특별자치도 제주시 관덕로13길 3,냉면,,33.5134857,126.5257918,2018-09-03,2018-09-03,제주특별자치도 제주시 일도1동 1465-4,
1250,공항,,공항,,33.497231,126.4934288,2018-09-03,2018-09-03,제주특별자치도 제주시 용담2동 1810,
1251,에어그라운드,,카페 및 숙박,,33.2857504,126.748962,2018-09-03,2018-09-03,제주특별자치도 서귀포시 남원읍 태흥리 405-1,
1252,제주항공,제주특별자치도 제주시 연삼로 121 에스포아,ㅇ,,33.4934585,126.5051843,2018-09-03,2018-09-03,제주특별자치도 제주시 오라동 2820,
